states,actions,states full,actions_num
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4321.873579396865), np.float64(1.2782), np.float64(0.96564), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4340.822305855934), np.float64(1.2793), np.float64(0.96789), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4386.888222129399), np.float64(1.2781), np.float64(0.9628), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4457.390385567447), np.float64(1.2702), np.float64(0.96185), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4429.764027730928), np.float64(1.2716), np.float64(0.96325), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4396.467440794274), np.float64(1.2717), np.float64(0.96373), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4377.496572820388), np.float64(1.2951), np.float64(0.98491), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4370.401266410589), np.float64(1.3722), np.float64(0.85178), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4377.407839034644), np.float64(1.2975), np.float64(0.93772), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-27.28045531747557), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4377.407839034644), np.float64(1.3011), np.float64(1.1016), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4377.407839034644), np.float64(1.4398), np.float64(1.3047), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-108.13810654801637), np.float64(-23.544222704003914), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4377.407839034644), np.float64(1.3378), np.float64(1.2729), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-171.88839067225854), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4377.407839034644), np.float64(1.3205), np.float64(1.2684), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-235.83335218354114), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4364.95351772309), np.float64(1.3141), np.float64(1.2662), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-184.64118621437956), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4364.953517723089), np.float64(1.3185), np.float64(1.2705), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-164.36025192499437), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4359.3156249736485), np.float64(1.3172), np.float64(1.2601), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-156.35787871177126), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4416.791531883664), np.float64(1.3152), np.float64(1.2595), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-60.94559968409703), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4444.001403740091), np.float64(1.3138), np.float64(1.2587), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4448.757874283241), np.float64(1.3325), np.float64(1.2764), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-32.7891318712318), np.float64(-21.97743973156321), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4405.7419599458935), np.float64(1.3989), np.float64(1.3128), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4339.296371808873), np.float64(1.5784), np.float64(1.8321), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4339.296371808873), np.float64(1.2118), np.float64(1.8176), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4339.296371808873), np.float64(0.86085), np.float64(1.6783), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4334.32313156735), np.float64(0.88194), np.float64(1.6247), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4346.777452878905), np.float64(0.88809), np.float64(1.6181), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4346.777452878905), np.float64(0.88897), np.float64(1.6144), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4380.153207614771), np.float64(0.8809), np.float64(1.612), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4347.868114093194), np.float64(0.88142), np.float64(1.6041), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4308.665127456902), np.float64(0.88173), np.float64(1.6033), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-8.697786058957718), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4263.6550067556755), np.float64(0.88187), np.float64(1.6023), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4210.127616194377), np.float64(0.89242), np.float64(1.6307), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-21.32001848249638), np.float64(-6.122807382762403), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4155.639202019137), np.float64(0.8702), np.float64(1.6641), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-105.54600008167472), np.float64(-3.8836354924460466), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4097.776295177207), np.float64(-0.37119), np.float64(1.2513), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-146.97812663040895), np.float64(-80.99145081543975), np.float64(-30.908401721819246), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4032.040859936275), np.float64(0.64093), np.float64(1.3818), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-224.93296337006905), np.float64(-176.69683965881995), np.float64(-103.74670852029885), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4037.014100177797), np.float64(0.94114), np.float64(1.4551), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-356.61740238491984), np.float64(-326.9793644849051), np.float64(-242.38548064089264), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4037.014100177797), np.float64(0.92967), np.float64(1.3698), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-351.49339893318756), np.float64(-311.0758289749465), np.float64(-115.5488130538979), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4037.014100177797), np.float64(0.92125), np.float64(1.3516), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-384.03804900885007), np.float64(-407.9666404414129), np.float64(-126.78717543301536), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4028.9106627548754), np.float64(0.92186), np.float64(1.3459), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-360.6877531845512), np.float64(-429.93957255748865), np.float64(-126.63798874590248), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4028.0498945535364), np.float64(0.92246), np.float64(1.3442), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-359.15575534220443), np.float64(-426.4246925969419), np.float64(-200.0692365924042), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4030.4397342076354), np.float64(0.92287), np.float64(1.3424), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-349.6344968814501), np.float64(-438.8900489327825), np.float64(-199.86912448302974), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4029.9652241273943), np.float64(0.92396), np.float64(1.3409), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-288.64191635587304), np.float64(-358.2853020989278), np.float64(-163.1966338145212), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4023.610515908159), np.float64(0.92384), np.float64(1.3393), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4017.9486894878805), np.float64(1.0313), np.float64(1.4321), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, np.float64(-1.6903854661650257), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3938.75303909889), np.float64(1.0518), np.float64(1.4498), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, np.float64(-6.17062207253548), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4004.488474339822), np.float64(0.90915), np.float64(1.0251), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-13.58754962378589), np.float64(-67.29854512175007), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3992.942333446695), np.float64(0.33515), np.float64(0.8013), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-13.996730339269561), np.float64(-204.84861167363852), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3992.942333446695), np.float64(-0.17161), np.float64(0.52934), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, np.float64(-216.1784498249326), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3992.942333446695), np.float64(-0.080889), np.float64(0.53043), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-57.87731072241513), np.float64(-197.06474902510308), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4001.0457708696167), np.float64(-0.053655), np.float64(0.52621), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-47.750934540501476), np.float64(-219.88422279837323), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4012.938612313978), np.float64(-0.031274), np.float64(0.53052), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-73.59175838268675), np.float64(-318.89014472579584), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4029.1039820615483), np.float64(-0.027555), np.float64(0.52334), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-73.05384761430105), np.float64(-335.11828828624857), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4096.8961173228945), np.float64(-0.022902), np.float64(0.52329), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-52.480670736029424), np.float64(-335.0128409570407), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4157.232189808406), np.float64(-0.021221), np.float64(0.52408), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-56.87282579061139), np.float64(-354.21252820544214), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4199.751281216611), np.float64(-0.0058801), np.float64(0.52771), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4242.905272638339), np.float64(-0.52227), np.float64(0.54214), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-53.17679142184352), np.float64(-22.07804501677674), np.float64(-6.880833917042764), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4186.269909068754), np.float64(0.79745), np.float64(1.0392), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-68.58495301062794), np.float64(-141.32251613887638), np.float64(-39.66015154964771), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4146.441867311442), np.float64(0.9383), np.float64(0.58161), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-54.01443985244623), np.float64(-214.58011610664107), np.float64(-148.59344029167187), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4146.441867311442), np.float64(0.93349), np.float64(0.58115), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-7.3097648396469594), np.float64(-246.23945854898557), np.float64(-198.00333483773647), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4146.441867311442), np.float64(0.94953), np.float64(0.59958), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, np.float64(-349.42783739507286), np.float64(-319.7897994950581), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4146.441867311442), np.float64(0.95035), np.float64(0.58838), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-61.73309328068717), np.float64(-471.10380293628987), np.float64(-430.6862329780488), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4167.694887589999), np.float64(0.95032), np.float64(0.58005), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-29.024378886359045), np.float64(-460.8133624357106), np.float64(-484.7419538682734), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4204.66497837437), np.float64(0.94577), np.float64(0.57976), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, np.float64(-419.89401223413915), np.float64(-489.1458316070766), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4195.493029956485), np.float64(0.94636), np.float64(0.58012), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, np.float64(-385.9216619773106), np.float64(-453.19059923204804), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4186.274073156962), np.float64(0.94692), np.float64(0.58024), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, np.float64(-362.394915919087), np.float64(-451.6504679704194), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4176.535912135069), np.float64(0.94629), np.float64(0.58024), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-40.02848874099436), np.float64(-385.5432308874788), np.float64(-455.18661663053354), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4152.262601090513), np.float64(0.94271), np.float64(0.58058), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4073.2982007952883), np.float64(0.94753), np.float64(0.58881), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-12.076890667245607), np.float64(-12.834917201525968), np.float64(-66.94406755525415), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
